,Match_num,Team_name,Date,Opponent,Score,Location,Record,Home Record,Spread,Over/Under,Money Line
834,15,Houston Rockets,Nov-16,Dallas,W 101-92,Away,03-Dec,01-Feb,6.5,Un 218.5,3.2
835,16,Houston Rockets,Nov-18,Indiana,L 91-99,Home,Mar-13,01-Feb,5.5,Un 236.5,2.87
836,17,Houston Rockets,Nov-20,Golden State,L 120-127,Home,Mar-14,01-Feb,10.5,Ov 232.0,4.85
837,18,Houston Rockets,Nov-25,Atlanta,W 128-122,Home,Apr-14,01-Feb,7,Ov 232.0,3.31
838,19,Houston Rockets,Nov-26,Okla City,W 118-105,Home,May-14,01-Feb,2,Un 231.5,2.04
839,20,Houston Rockets,Nov-28,Denver,L 113-129,Away,May-15,01-Feb,11,Ov 228.5,5.3
840,21,Houston Rockets,Nov-30,Denver,L 100-120,Away,May-16,01-Feb,11,Un 230.0,5.63
841,22,Houston Rockets,12-Feb,Phoenix,W 122-121,Away,Jun-16,01-Feb,11.5,Ov 229.0,5.6
842,23,Houston Rockets,12-Mar,Golden State,L 101-120,Away,Jun-17,01-Feb,11,Un 235.5,5.32
843,24,Houston Rockets,12-May,Philadelphia,W 132-123,Home,Jul-17,01-Feb,8,Ov 222.0,3.7
844,25,Houston Rockets,12-Aug,San Antonio,L 109-118,Away,Jul-18,01-Mar,-2,Un 230.0,1.8
845,26,Houston Rockets,12-Nov,Milwaukee,W 97-92,Home,Aug-18,01-Mar,10,Un 227.0,4.52
846,27,Houston Rockets,Dec-13,Phoenix,W 111-97,Home,Sep-18,01-Mar,7,Un 224.5,3.15
847,28,Houston Rockets,Dec-15,Miami,L 108-111,Home,Sep-19,01-Mar,3,Ov 217.5,2.24
848,29,Houston Rockets,Dec-17,Portland,L 95-107,Home,Sep-20,01-Mar,3.5,Un 228.0,2.33
849,30,Houston Rockets,Dec-19,San Antonio,L 105-124,Home,Sep-21,01-Apr,-4.5,Ov 226.5,1.526315789
850,31,Houston Rockets,Dec-21,Orlando,L 110-116,Home,Sep-22,01-Apr,-1,Ov 223.5,1.869565217
851,32,Houston Rockets,Dec-23,Dallas,L 106-112,Home,Sep-23,01-May,7,Un 220.0,3.2
852,33,Houston Rockets,Dec-26,Chicago,W 133-118,Away,Oct-23,01-May,7,Ov 231.5,3.2
853,34,Houston Rockets,Dec-27,Boston,L 102-126,Away,Oct-24,01-May,15,Un 229.5,9.25
854,35,Houston Rockets,Dec-29,Dallas,L 114-129,Away,Oct-25,01-Jun,10,Ov 227.0,4.5
855,36,Houston Rockets,Dec-31,New York,L 88-108,Home,Oct-26,01-Jun,4,Un 223.0,2.45
856,37,Houston Rockets,01-Feb,Dallas,L 106-111,Home,Oct-27,01-Jul,7,Un 228.0,3.27
857,38,Houston Rockets,01-Apr,New Orleans,L 108-119,Away,Oct-28,01-Aug,7,Un 230.0,3.3
858,39,Houston Rockets,01-May,Utah,L 114-131,Home,Oct-29,01-Aug,7,Ov 231.5,3.2
859,40,Houston Rockets,01-Aug,Minnesota,L 96-104,Home,Oct-30,01-Aug,4,Un 232.5,2.49
860,41,Houston Rockets,01-Nov,Sacramento,L 115-135,Away,Oct-31,01-Aug,9,Ov 236.5,4.12
861,42,Houston Rockets,Jan-13,Sacramento,L 114-139,Away,Oct-32,01-Aug,9.5,Ov 239.0,4.31
862,43,Houston Rockets,Jan-15,LA Clippers,L 100-121,Away,Oct-33,01-Aug,10,Un 221.5,4.51
863,44,Houston Rockets,Jan-16,LA Lakers,L 132-140,Away,Oct-34,01-Aug,7.5,Ov 236.5,3.35
864,45,Houston Rockets,Jan-18,Charlotte,L 117-122,Home,Oct-35,01-Aug,3,Ov 236.5,2.25
865,46,Houston Rockets,Jan-21,Minnesota,L 104-113,Away,Oct-36,01-Aug,8,Un 240.0,3.6
866,47,Houston Rockets,Jan-23,Minnesota,W 119-114,Home,Nov-36,01-Aug,6,Ov 232.5,2.84
867,48,Houston Rockets,Jan-25,Washington,L 103-108,Home,Nov-37,01-Aug,2,Un 233.5,2.11
868,49,Houston Rockets,Jan-26,Cleveland,L 95-113,Home,Nov-38,01-Aug,8,Un 217.0,3.7
869,50,Houston Rockets,Jan-28,Detroit,W 117-114,Away,Dec-38,01-Aug,5.5,Un 235.0,2.81
870,51,Houston Rockets,02-Jan,Okla City,W 112-106,Home,13-38,01-Aug,6,Un 232.5,2.9
871,52,Houston Rockets,02-Mar,Toronto,L 111-117,Home,13-39,01-Aug,7.5,Ov 223.5,3.36
872,53,Houston Rockets,02-Apr,Okla City,L 121-153,Away,13-40,01-Aug,10,Ov 231.5,4.6
873,54,Houston Rockets,02-Jun,Sacramento,L 120-140,Home,13-41,01-Aug,7,Ov 239.0,3.33
874,55,Houston Rockets,02-Aug,Sacramento,L 128-130,Home,13-42,01-Aug,8.5,Ov 238.0,3.97
875,56,Houston Rockets,02-Oct,Miami,L 95-97,Away,13-43,01-Aug,12,Un 220.0,5.91
876,57,Houston Rockets,Feb-13,Philadelphia,L 104-123,Away,13-44,01-Aug,14,Pu 227.0,7.39
877,58,Houston Rockets,Feb-15,Okla City,L 96-133,Away,13-45,01-Aug,9.5,Un 235.0,4.5
878,59,Houston Rockets,Feb-24,Golden State,L 101-116,Away,13-46,01-Aug,8.5,Un 230.5,3.86
879,60,Houston Rockets,Feb-26,Portland,L 114-131,Away,13-47,01-Aug,9,Ov 230.5,4.14
880,61,Houston Rockets,Feb-28,Denver,L 112-133,Home,13-48,01-Aug,12.5,Ov 232.5,6.4
881,62,Houston Rockets,03-Jan,Memphis,L 99-113,Home,13-49,01-Sep,10.5,Un 231.5,5.22
882,63,Houston Rockets,03-Apr,San Antonio,W 122-110,Away,14-49,02-Sep,-1,Ov 230.5,1.884955752
883,64,Houston Rockets,03-May,San Antonio,W 142-110,Home,15-49,03-Sep,-4.5,Ov 232.5,1.549450549
884,65,Houston Rockets,03-Jul,Brooklyn,L 96-118,Home,15-50,03-Sep,6.5,Un 231.0,3
885,66,Houston Rockets,03-Sep,Indiana,L 125-134,Away,15-51,03-Sep,10,Ov 237.0,4.7
886,67,Houston Rockets,03-Nov,Chicago,L 111-119,Home,15-52,03-Sep,8,Ov 223.5,3.72
887,68,Houston Rockets,Mar-13,Boston,W 111-109,Home,16-52,03-Sep,13,Un 233.0,7.32
888,69,Houston Rockets,Mar-15,LA Lakers,W 114-110,Home,17-52,03-Sep,2.5,Un 233.0,2.13
889,70,Houston Rockets,Mar-17,New Orleans,W 114-112,Home,18-52,04-Sep,5.5,Un 228.0,2.8
890,71,Houston Rockets,Mar-19,New Orleans,L 107-117,Home,18-53,04-Oct,5.5,Un 226.5,2.85
891,72,Houston Rockets,Mar-20,Golden State,L 108-121,Home,18-54,04-Oct,11.5,Un 234.0,5.93
892,73,Houston Rockets,Mar-22,Memphis,L 125-130,Away,18-55,04-Nov,12,Ov 232.0,6.42
893,74,Houston Rockets,Mar-24,Memphis,L 114-151,Away,18-56,04-Dec,12.5,Ov 234.0,6.18
894,75,Houston Rockets,Mar-26,Cleveland,L 91-108,Away,18-57,04-Dec,14,Un 228.5,7.34
895,76,Houston Rockets,Mar-27,New York,L 115-137,Away,18-58,04-Dec,13,Ov 229.0,6.5
896,77,Houston Rockets,Mar-29,Brooklyn,L 114-123,Away,18-59,04-Dec,10.5,Ov 230.5,5.3
897,78,Houston Rockets,Mar-31,Detroit,W 121-115,Home,19-59,04-Dec,-6,Ov 228.5,1.429184549
898,79,Houston Rockets,04-Feb,LA Lakers,L 109-134,Home,19-60,04-Dec,12,Ov 236.0,5.31
899,80,Houston Rockets,04-Apr,Denver,W 124-103,Home,20-60,04-Dec,11.5,Un 232.5,5.46
900,81,Houston Rockets,04-Jul,Charlotte,W 112-109,Away,21-60,04-Dec,-5.5,Un 230.5,1.4784689
901,82,Houston Rockets,04-Sep,Washington,W 114-109,Away,22-60,04-Dec,-4,Un 230.5,1.609756098
902,1,Indiana Pacers,Oct-19,Washington,L 107-114,Home,0-1,0-0,2.5,Un 228.5,2.25
903,2,Indiana Pacers,Oct-21,San Antonio,L 134-137,Home,0-2,0-0,-1.5,Ov 232.5,1.8
904,3,Indiana Pacers,Oct-22,Detroit,W 124-115,Home,01-Feb,1-0,-1,Ov 232.0,1.862068966
905,4,Indiana Pacers,Oct-24,Philadelphia,L 106-120,Away,01-Mar,1-0,12,Un 228.5,6.5
906,5,Indiana Pacers,Oct-26,Chicago,L 109-124,Away,01-Apr,01-Jan,7,Un 233.5,3.3
907,6,Indiana Pacers,Oct-28,Washington,W 127-117,Away,02-Apr,01-Jan,4.5,Ov 228.5,2.65
908,7,Indiana Pacers,Oct-29,Brooklyn,W 125-116,Away,03-Apr,01-Jan,11,Ov 239.5,5.5
909,8,Indiana Pacers,Oct-31,Brooklyn,L 109-116,Away,03-May,01-Jan,8,Un 236.5,3.7
910,9,Indiana Pacers,11-Apr,Miami,W 101-99,Home,04-May,01-Jan,3,Un 225.0,2.3
911,10,Indiana Pacers,11-Jul,New Orleans,W 129-122,Home,05-May,01-Jan,5,Ov 233.5,2.7
912,11,Indiana Pacers,11-Sep,Denver,L 119-122,Home,05-Jun,01-Jan,5,Ov 236.0,2.65
913,12,Indiana Pacers,11-Dec,Toronto,W 118-104,Home,06-Jun,01-Jan,-3,Un 229.5,1.709219858
914,13,Indiana Pacers,Nov-16,Charlotte,W 125-113,Away,07-Jun,01-Jan,-1,Ov 236.5,1.925925926
915,14,Indiana Pacers,Nov-18,Houston,W 99-91,Away,08-Jun,01-Jan,-5.5,Un 236.5,1.473933649
916,15,Indiana Pacers,Nov-19,Orlando,W 114-113,Home,09-Jun,01-Jan,-7.5,Ov 226.0,1.333333333
917,16,Indiana Pacers,Nov-21,Orlando,W 123-102,Home,10-Jun,01-Jan,-7,Pu 225.0,1.363636364
918,17,Indiana Pacers,Nov-23,Minnesota,L 101-115,Home,10-Jul,01-Jan,1.5,Un 237.5,2.08
919,18,Indiana Pacers,Nov-25,Brooklyn,W 128-117,Home,11-Jul,01-Jan,3.5,Ov 233.5,2.44
920,19,Indiana Pacers,Nov-27,LA Clippers,L 100-114,Away,11-Aug,01-Jan,-2,Un 220.5,1.793650794
921,20,Indiana Pacers,Nov-28,LA Lakers,W 116-115,Away,12-Aug,01-Jan,3.5,Un 238.0,2.45
922,21,Indiana Pacers,Nov-30,Sacramento,L 114-137,Away,12-Sep,01-Jan,4.5,Ov 242.5,2.62
923,22,Indiana Pacers,12-Feb,Utah,L 119-139,Away,12-Oct,01-Jan,4,Ov 241.0,2.48
924,23,Indiana Pacers,12-Apr,Portland,L 100-116,Away,12-Nov,01-Jan,5,Un 232.5,2.65
925,24,Indiana Pacers,12-May,Golden State,W 112-104,Away,13-Nov,01-Jan,12.5,Un 240.5,6.58
926,25,Indiana Pacers,12-Jul,Minnesota,L 115-121,Away,13-Dec,01-Jan,4.5,Un 237.5,2.57
927,26,Indiana Pacers,12-Sep,Washington,W 121-111,Home,14-Dec,01-Jan,-4,Un 233.0,1.598802395
928,27,Indiana Pacers,12-Oct,Brooklyn,L 133-136,Home,14-13,01-Jan,-8,Ov 225.0,1.333333333
929,28,Indiana Pacers,12-Dec,Miami,L 82-87,Home,14-14,01-Jan,3.5,Un 228.5,2.4
930,29,Indiana Pacers,Dec-14,Golden State,W 125-119,Home,15-14,01-Jan,1.5,Ov 239.0,2.04
931,30,Indiana Pacers,Dec-16,Cleveland,L 112-118,Away,15-15,01-Feb,8,Ov 222.5,3.73
932,31,Indiana Pacers,Dec-18,New York,L 106-109,Home,15-16,01-Feb,1,Un 228.0,1.99009901
933,32,Indiana Pacers,Dec-21,Boston,W 117-112,Away,16-16,01-Feb,9.5,Un 232.0,4.31
934,33,Indiana Pacers,Dec-23,Miami,W 111-108,Away,17-16,01-Feb,6,Un 224.5,2.97
935,34,Indiana Pacers,Dec-26,New Orleans,L 93-113,Away,17-17,01-Feb,2,Un 234.0,2.15
936,35,Indiana Pacers,Dec-27,Atlanta,W 129-114,Home,18-17,01-Feb,2,Ov 238.5,2.11
937,36,Indiana Pacers,Dec-29,Cleveland,W 135-126,Home,19-17,02-Feb,4,Ov 225.5,2.42
938,37,Indiana Pacers,Dec-31,LA Clippers,W 131-130,Home,20-17,02-Feb,2.5,Ov 231.5,2.18
939,38,Indiana Pacers,01-Feb,Toronto,W 122-114,Home,21-17,02-Feb,2,Ov 233.0,2.08
940,39,Indiana Pacers,01-Apr,Philadelphia,L 126-129,Away,21-18,02-Feb,5,Ov 233.0,2.65
941,40,Indiana Pacers,01-Jun,Portland,W 108-99,Home,22-18,02-Feb,-1,Un 237.5,1.925925926
942,41,Indiana Pacers,01-Aug,Charlotte,W 116-111,Home,23-18,02-Feb,-5.5,Un 240.5,1.5
943,42,Indiana Pacers,01-Nov,New York,L 113-119,Away,23-19,02-Feb,5,Ov 226.5,2.7
944,43,Indiana Pacers,Jan-13,Atlanta,L 111-113,Home,23-20,02-Feb,3.5,Un 239.0,2.35
945,44,Indiana Pacers,Jan-14,Memphis,L 112-130,Home,23-21,02-Feb,7.5,Ov 241.0,3.4
946,45,Indiana Pacers,Jan-16,Milwaukee,L 119-132,Away,23-22,02-Mar,5,Ov 229.0,2.76
947,46,Indiana Pacers,Jan-18,Okla City,L 106-126,Away,23-23,02-Mar,4,Un 238.0,2.45
948,47,Indiana Pacers,Jan-20,Denver,L 111-134,Away,23-24,02-Mar,6,Ov 236.0,3.2
949,48,Indiana Pacers,Jan-21,Phoenix,L 107-112,Away,23-25,02-Mar,2.5,Un 229.0,2.25
950,49,Indiana Pacers,Jan-24,Chicago,W 116-110,Home,24-25,03-Mar,1.5,Un 234.5,2
951,50,Indiana Pacers,Jan-25,Orlando,L 120-126,Away,24-26,03-Mar,5,Ov 234.5,2.7
952,51,Indiana Pacers,Jan-27,Milwaukee,L 131-141,Home,24-27,03-Apr,6.5,Ov 239.0,3.12
953,52,Indiana Pacers,Jan-29,Memphis,L 100-112,Away,24-28,03-Apr,8,Un 241.5,3.5
954,53,Indiana Pacers,02-Feb,LA Lakers,L 111-112,Home,24-29,03-Apr,2.5,Un 240.5,2.2
955,54,Indiana Pacers,02-Mar,Sacramento,W 107-104,Home,25-29,03-Apr,1.5,Un 235.5,2.03
956,55,Indiana Pacers,02-May,Cleveland,L 103-122,Home,25-30,03-May,4.5,Un 227.5,2.5
957,56,Indiana Pacers,02-Aug,Miami,L 111-116,Away,25-31,03-May,7,Ov 225.0,3.19
958,57,Indiana Pacers,02-Oct,Phoenix,L 104-117,Home,25-32,03-May,-2.5,Un 231.5,1.714285714
959,58,Indiana Pacers,02-Nov,Washington,L 113-127,Away,25-33,03-May,6,Ov 236.5,2.89
960,59,Indiana Pacers,Feb-13,Utah,L 117-123,Home,25-34,03-May,1,Un 242.5,1.934579439
961,60,Indiana Pacers,Feb-15,Chicago,W 117-113,Home,26-34,04-May,-2.5,Ov 227.0,1.746268657
962,61,Indiana Pacers,Feb-23,Boston,L 138-142,Home,26-35,04-May,8,Ov 233.5,3.51
963,62,Indiana Pacers,Feb-25,Orlando,W 121-108,Away,27-35,04-May,2.5,Un 230.0,2.25
964,63,Indiana Pacers,Feb-28,Dallas,W 124-122,Away,28-35,04-May,8.5,Ov 236.5,3.84
965,64,Indiana Pacers,03-Feb,San Antonio,L 99-110,Away,28-36,04-May,-4.5,Un 234.5,1.549450549
966,65,Indiana Pacers,03-May,Chicago,W 125-122,Away,29-36,05-May,5.5,Ov 227.5,2.75
967,66,Indiana Pacers,03-Jun,Philadelphia,L 143-147,Home,29-37,05-May,6,Ov 234.5,3.02
968,67,Indiana Pacers,03-Sep,Houston,W 134-125,Home,30-37,05-May,-10,Ov 237.0,1.217391304
969,68,Indiana Pacers,03-Nov,Detroit,W 121-115,Away,31-37,06-May,-3.5,Ov 228.0,1.602409639
970,69,Indiana Pacers,Mar-13,Detroit,L 97-117,Away,31-38,06-Jun,-4,Un 227.0,1.595238095
971,70,Indiana Pacers,Mar-16,Milwaukee,W 139-123,Away,32-38,07-Jun,12,Ov 236.0,6.52
972,71,Indiana Pacers,Mar-18,Philadelphia,L 121-141,Home,32-39,07-Jun,4.5,Ov 230.0,2.64
973,72,Indiana Pacers,Mar-20,Charlotte,L 109-115,Away,32-40,07-Jun,-2,Un 235.0,1.769230769
974,73,Indiana Pacers,Mar-22,Toronto,W 118-114,Away,33-40,07-Jun,8.5,Ov 231.5,4.08
975,74,Indiana Pacers,Mar-24,Boston,L 95-120,Away,33-41,07-Jun,11,Un 236.0,5.3
976,75,Indiana Pacers,Mar-25,Atlanta,L 130-143,Away,33-42,07-Jun,10,Ov 249.0,4.55
977,76,Indiana Pacers,Mar-27,Dallas,L 104-127,Home,33-43,07-Jun,7.5,Un 238.0,3.42
978,77,Indiana Pacers,Mar-29,Milwaukee,L 136-149,Home,33-44,07-Jul,13,Ov 237.0,6.5
979,78,Indiana Pacers,Mar-31,Okla City,W 121-117,Home,34-44,07-Jul,6,Un 243.5,2.94
980,79,Indiana Pacers,04-Feb,Cleveland,L 105-115,Away,34-45,07-Aug,12.5,Un 231.0,6.53
981,80,Indiana Pacers,04-May,New York,L 129-138,Home,34-46,07-Aug,4.5,Ov 229.5,2.6
982,81,Indiana Pacers,04-Jul,Detroit,L 115-122,Home,34-47,07-Sep,-6.5,Ov 233.0,1.406504065
983,82,Indiana Pacers,04-Sep,New York,W 141-136,Away,35-47,07-Sep,9.5,Ov 231.5,4.71
984,1,Los Angeles Clippers,Oct-20,LA Lakers,W 103-97,Away,1-0,1-0,-5,Un 226.5,1.512820513
985,2,Los Angeles Clippers,Oct-22,Sacramento,W 111-109,Away,2-0,2-0,-2.5,Un 225.5,1.751879699
986,3,Los Angeles Clippers,Oct-23,Phoenix,L 95-112,Home,02-Jan,02-Jan,1,Un 219.0,2.09
987,4,Los Angeles Clippers,Oct-25,Okla City,L 94-108,Away,02-Feb,02-Jan,-5.5,Un 217.0,1.454545455
988,5,Los Angeles Clippers,Oct-27,Okla City,L 110-118,Away,02-Mar,02-Jan,-7,Ov 218.5,1.377358491
989,6,Los Angeles Clippers,Oct-30,New Orleans,L 91-112,Home,02-Apr,02-Jan,-2,Un 226.0,1.8
990,7,Los Angeles Clippers,Oct-31,Houston,W 95-93,Home,03-Apr,02-Jan,-8.5,Un 225.5,1.273972603
991,8,Los Angeles Clippers,11-Feb,Houston,W 109-101,Away,04-Apr,02-Jan,-6,Un 223.0,1.444444444
992,9,Los Angeles Clippers,11-Apr,San Antonio,W 113-106,Away,05-Apr,02-Jan,-3.5,Un 225.5,1.606060606
993,10,Los Angeles Clippers,11-Jun,Utah,L 102-110,Home,05-May,02-Jan,-3.5,Un 218.5,1.617283951
994,11,Los Angeles Clippers,11-Jul,Cleveland,W 119-117,Home,06-May,02-Jan,4,Ov 212.0,2.48
995,12,Los Angeles Clippers,11-Sep,LA Lakers,W 114-101,Home,07-May,03-Jan,-3,Un 218.5,1.649350649
996,13,Los Angeles Clippers,11-Dec,Brooklyn,L 95-110,Home,07-Jun,03-Jan,-1.5,Un 212.5,1.862068966
997,14,Los Angeles Clippers,Nov-14,Houston,W 122-106,Away,08-Jun,03-Jan,-5,Ov 219.5,1.5
998,15,Los Angeles Clippers,Nov-15,Dallas,L 101-103,Away,08-Jul,03-Jan,6.5,Un 212.0,3.1
999,16,Los Angeles Clippers,Nov-17,Detroit,W 96-91,Home,09-Jul,03-Jan,-10.5,Un 219.0,1.19047619
1000,17,Los Angeles Clippers,Nov-19,San Antonio,W 119-97,Home,10-Jul,03-Jan,-8.5,Un 221.0,1.281690141
1001,18,Los Angeles Clippers,Nov-21,Utah,W 121-114,Home,11-Jul,03-Jan,-2.5,Ov 223.0,1.735294118
1002,19,Los Angeles Clippers,Nov-23,Golden State,L 107-124,Away,11-Aug,03-Feb,10,Ov 222.5,4.67
1003,20,Los Angeles Clippers,Nov-25,Denver,L 104-114,Home,11-Sep,03-Feb,4,Un 219.0,2.51
1004,21,Los Angeles Clippers,Nov-27,Indiana,W 114-100,Home,12-Sep,03-Feb,2,Un 220.5,2.14
1005,22,Los Angeles Clippers,Nov-29,Portland,W 118-112,Away,13-Sep,03-Feb,4,Ov 211.5,2.45
1006,23,Los Angeles Clippers,Nov-30,Utah,L 112-125,Away,13-Oct,03-Feb,7.5,Ov 223.0,3.3
1007,24,Los Angeles Clippers,12-Mar,Sacramento,L 96-123,Home,13-Nov,03-Mar,3.5,Un 227.5,2.41
1008,25,Los Angeles Clippers,12-May,Charlotte,W 119-117,Away,14-Nov,03-Mar,-6.5,Ov 218.0,1.427350427
1009,26,Los Angeles Clippers,12-Jul,Orlando,L 111-116,Away,14-Dec,03-Mar,-6.5,Ov 216.5,1.386100386
1010,27,Los Angeles Clippers,12-Aug,Miami,L 110-115,Away,14-13,03-Mar,6.5,Ov 211.0,3.15
1011,28,Los Angeles Clippers,12-Oct,Washington,W 114-107,Away,15-13,03-Mar,-5,Ov 218.5,1.540540541
1012,29,Los Angeles Clippers,12-Dec,Boston,W 113-93,Home,16-13,03-Mar,4,Un 225.5,2.5
1013,30,Los Angeles Clippers,Dec-14,Minnesota,W 99-88,Home,17-13,03-Mar,-7,Un 221.5,1.374531835
1014,31,Los Angeles Clippers,Dec-15,Phoenix,L 95-111,Home,17-14,03-Apr,6.5,Un 218.5,2.95
1015,32,Los Angeles Clippers,Dec-17,Washington,W 102-93,Home,18-14,03-Apr,-5,Un 219.0,1.526315789
1016,33,Los Angeles Clippers,Dec-21,Charlotte,W 126-105,Home,19-14,03-Apr,-9,Ov 228.0,1.280898876
1017,34,Los Angeles Clippers,Dec-23,Philadelphia,L 114-119,Away,19-15,03-Apr,3.5,Ov 214.0,2.42
1018,35,Los Angeles Clippers,Dec-26,Detroit,W 142-131,Away,20-15,03-Apr,-5.5,Ov 222.0,1.465116279
1019,36,Los Angeles Clippers,Dec-27,Toronto,W 124-113,Away,21-15,03-Apr,3.5,Ov 218.5,2.4
1020,37,Los Angeles Clippers,Dec-29,Boston,L 110-116,Away,21-16,03-Apr,6.5,Un 227.5,3.2
1021,38,Los Angeles Clippers,Dec-31,Indiana,L 130-131,Away,21-17,03-Apr,-2.5,Ov 231.5,1.763358779
1022,39,Los Angeles Clippers,01-Feb,Miami,L 100-110,Home,21-18,03-Apr,1,Un 218.5,1.970873786
1023,40,Los Angeles Clippers,01-May,Denver,L 91-122,Away,21-19,03-Apr,4.5,Un 230.0,2.6
1024,41,Los Angeles Clippers,01-Jun,Minnesota,L 115-128,Away,21-20,03-Apr,5.5,Ov 223.5,2.86
1025,42,Los Angeles Clippers,01-Aug,Atlanta,L 108-112,Home,21-21,03-Apr,-2.5,Un 233.0,1.763358779
1026,43,Los Angeles Clippers,01-Oct,Dallas,W 113-101,Home,22-21,03-Apr,-1,Un 224.0,1.833333333
1027,44,Los Angeles Clippers,Jan-13,Denver,L 103-115,Home,22-22,03-Apr,-5,Un 222.0,1.526315789
1028,45,Los Angeles Clippers,Jan-15,Houston,W 121-100,Home,23-22,03-Apr,-10,Un 221.5,1.235294118
1029,46,Los Angeles Clippers,Jan-17,Philadelphia,L 110-120,Home,23-23,03-Apr,-1.5,Ov 224.0,1.847457627
1030,47,Los Angeles Clippers,Jan-18,Utah,L 103-126,Away,23-24,03-Apr,8,Un 229.5,3.68
1031,48,Los Angeles Clippers,Jan-20,San Antonio,W 131-126,Away,24-24,03-Apr,-7,Ov 231.0,1.364963504
1032,49,Los Angeles Clippers,Jan-22,Dallas,W 112-98,Away,25-24,03-Apr,2,Un 221.0,2.18
1033,50,Los Angeles Clippers,Jan-24,LA Lakers,W 133-115,Away,26-24,04-Apr,-4.5,Ov 231.5,1.591715976
1034,51,Los Angeles Clippers,Jan-26,San Antonio,W 138-100,Home,27-24,04-Apr,-13,Ov 234.0,1.124688279
1035,52,Los Angeles Clippers,Jan-28,Atlanta,W 120-113,Away,28-24,04-Apr,1.5,Ov 231.5,2.05
1036,53,Los Angeles Clippers,Jan-29,Cleveland,L 99-122,Away,28-25,04-Apr,11.5,Ov 215.0,5
1037,54,Los Angeles Clippers,Jan-31,Chicago,W 108-103,Away,29-25,04-Apr,-2.5,Un 225.5,1.746268657
1038,55,Los Angeles Clippers,02-Feb,Milwaukee,L 105-106,Away,29-26,04-Apr,4,Un 230.5,2.55
1039,56,Los Angeles Clippers,02-Apr,New York,W 134-128,Away,30-26,04-Apr,-2.5,Ov 221.0,1.735294118
1040,57,Los Angeles Clippers,02-Jun,Brooklyn,W 124-116,Away,31-26,04-Apr,-8.5,Ov 221.5,1.285714286
1041,58,Los Angeles Clippers,02-Aug,Dallas,L 104-110,Home,31-27,04-Apr,-8.5,Un 220.5,1.317460317
1042,59,Los Angeles Clippers,02-Oct,Milwaukee,L 106-119,Home,31-28,04-Apr,2.5,Un 228.5,2.15
1043,60,Los Angeles Clippers,Feb-14,Golden State,W 134-124,Home,32-28,05-Apr,-8,Ov 229.0,1.299401198
1044,61,Los Angeles Clippers,Feb-16,Phoenix,W 116-107,Away,33-28,06-Apr,-1,Ov 222.5,1.854700855
1045,62,Los Angeles Clippers,Feb-24,Sacramento,L 175-176,Home,33-29,06-May,-6,Ov 238.5,1.408163265
1046,63,Los Angeles Clippers,Feb-26,Denver,L 124-134,Away,33-30,06-May,4,Ov 236.5,2.52
1047,64,Los Angeles Clippers,Feb-28,Minnesota,L 101-108,Home,33-31,06-May,-6.5,Un 231.0,1.416666667
1048,65,Los Angeles Clippers,03-Feb,Golden State,L 91-115,Away,33-32,06-Jun,-3,Un 232.0,1.751879699
1049,66,Los Angeles Clippers,03-Mar,Sacramento,L 127-128,Away,33-33,06-Jul,7,Ov 240.0,3.3
1050,67,Los Angeles Clippers,03-May,Memphis,W 135-129,Home,34-33,06-Jul,-7,Ov 228.0,1.344827586
1051,68,Los Angeles Clippers,03-Aug,Toronto,W 108-100,Home,35-33,06-Jul,-2.5,Un 230.0,1.740740741
1052,69,Los Angeles Clippers,03-Nov,New York,W 106-95,Home,36-33,06-Jul,-5.5,Un 227.0,1.495049505
1053,70,Los Angeles Clippers,Mar-15,Golden State,W 134-126,Home,37-33,07-Jul,-3,Ov 236.0,1.694444444
1054,71,Los Angeles Clippers,Mar-18,Orlando,L 108-113,Home,37-34,07-Jul,-6.5,Un 231.0,1.4048583
1055,72,Los Angeles Clippers,Mar-19,Portland,W 117-102,Away,38-34,07-Jul,-4.5,Un 236.5,1.549450549
1056,73,Los Angeles Clippers,Mar-21,Okla City,L 100-101,Home,38-35,07-Jul,-6.5,Un 237.5,1.403225806
1057,74,Los Angeles Clippers,Mar-23,Okla City,W 127-105,Home,39-35,07-Jul,-5,Ov 231.0,1.526315789
1058,75,Los Angeles Clippers,Mar-25,New Orleans,L 110-131,Home,39-36,07-Jul,-5,Ov 224.5,1.549450549
1059,76,Los Angeles Clippers,Mar-27,Chicago,W 124-112,Home,40-36,07-Jul,-4.5,Ov 219.5,1.555555556
1060,77,Los Angeles Clippers,Mar-29,Memphis,W 141-132,Away,41-36,07-Jul,2,Ov 231.5,2.13
1061,78,Los Angeles Clippers,Mar-31,Memphis,L 94-108,Away,41-37,07-Jul,5.5,Un 237.0,2.79
1062,79,Los Angeles Clippers,04-Jan,New Orleans,L 114-122,Away,41-38,07-Jul,4.5,Ov 227.5,2.6
1063,80,Los Angeles Clippers,04-May,LA Lakers,W 125-118,Home,42-38,08-Jul,1,Ov 231.5,1.99009901
1064,81,Los Angeles Clippers,04-Aug,Portland,W 136-125,Home,43-38,08-Jul,-17,Ov 230.0,1.071326676
1065,82,Los Angeles Clippers,04-Sep,Phoenix,W 119-114,Away,44-38,09-Jul,-9.5,Ov 225.5,1.237529691
1066,1,Los Angeles Lakers,Oct-18,Golden State,L 109-123,Away,0-1,0-1,7.5,Ov 223.5,3.5
